timestamp,ch1
1717510576.0,-24037.311856426222
1717510576.004,-24058.814234592228
1717510576.008,-24087.446819239478
1717510576.012,-24109.396232294588
1717510576.016,-24128.57402903724
1717510576.02,-24144.421415856053
1717510576.024,-24154.814977027774
1717510576.028,-24165.879090533148
1717510576.032,-24175.378581926656
1717510576.036,-24199.138486282645
1717510576.04,-24198.244416504436
1717510576.044,-24206.335747997255
1717510576.048,-24222.429004005076
1717510576.052,-24231.973198887492
1717510576.056,-24242.210297848025
1717510576.06,-24251.441568308066
1717510576.064,-24259.51054805643
1717510576.068,-24263.824434736307
1717510576.072,-24281.57171983382
1717510576.076,-24287.65139432566
1717510576.08,-24290.177141449112
1717510576.0839999,-24302.314138688344
1717510576.0879998,-24310.628987625718
1717510576.092,-24321.782508108918
1717510576.096,-24322.453060442574
1717510576.1,-24328.62214191224
1717510576.1039999,-24332.53369719192
1717510576.108,-24344.938915364615
1717510576.112,-24357.277078303945
1717510576.116,-24364.697857463107
1717510576.12,-24364.92137490766
1717510576.1239998,-24367.53652900893
1717510576.128,-24380.83581695984
1717510576.132,-24384.948537939614
1717510576.136,-24392.592834543328
1717510576.1399999,-24391.989337443036
1717510576.1439998,-24391.49759906502
1717510576.148,-24397.35375611231
1717510576.152,-24412.4635353641
1717510576.156,-24416.710366810607
1717510576.1599998,-24412.038852219448
1717510576.1639998,-24425.60636110382
1717510576.1679997,-24437.49748915404
1717510576.172,-24436.581067631374
1717510576.1759999,-24439.12916649928
1717510576.1799998,-24441.476099667085
1717510576.1839998,-24451.89201258326
1717510576.188,-24460.430378965186
1717510576.192,-24458.865756853316
1717510576.1959999,-24462.59849817735
1717510576.1999998,-24471.315678514922
1717510576.2039998,-24469.214614536122
1717510576.208,-24470.13103605879
1717510576.212,-24479.2281960521
1717510576.2159998,-24484.32439378791
1717510576.2199998,-24484.458504254642
1717510576.2239997,-24491.029917124502
1717510576.228,-24502.250492841067
1717510576.2319999,-24504.306853330952
1717510576.2359998,-24507.681966743705
1717510576.2399998,-24512.95697843516
1717510576.2439997,-24512.107612145857
1717510576.2479997,-24525.1386791633
1717510576.2519999,-24530.99483621059
1717510576.2559998,-24525.742176263593
1717510576.2599998,-24531.531278077517
1717510576.2639997,-24533.811156011958
1717510576.268,-24535.15226067928
1717510576.2719998,-24527.70912977566
1717510576.2759998,-24538.303856647475
1717510576.2799997,-24553.033656243522
1717510576.2839997,-24555.224127200145
1717510576.2879999,-24559.694476091205
1717510576.2919998,-24563.784845326525
1717510576.2959998,-24559.090978990913
1717510576.2999997,-24561.326153436443
1717510576.3039997,-24571.607955885884
1717510576.3079998,-24573.61961288686
1717510576.3119998,-24574.916014065268
1717510576.3159997,-24576.1006565214
1717510576.3199997,-24580.302784478998
1717510576.3239996,-24587.16477002678
1717510576.3279996,-24591.00927007309
1717510576.3319998,-24591.948043340213
1717510576.3359997,-24594.473790463664
1717510576.3399997,-24607.504857481108
1717510576.3439996,-24599.01119458809
1717510576.3479998,-24597.781848643048
1717510576.3519998,-24604.48737197964
1717510576.3559997,-24608.220113303676
1717510576.3599997,-24611.237598805143
1717510576.3639996,-24616.378500029863
1717510576.3679998,-24622.92756115527
1717510576.3719997,-24628.24727633563
