timestamp,ch1
1717510696.0,-24731.311170019053
1717510696.004,-24752.970010396246
1717510696.008,-24768.9962111707
1717510696.012,-24785.603557300994
1717510696.016,-24803.104973209498
1717510696.02,-24819.91348503989
1717510696.024,-24827.937761299345
1717510696.028,-24843.44987195133
1717510696.032,-24861.0183430932
1717510696.036,-24870.45077925334
1717510696.04,-24884.442971282362
1717510696.044,-24879.45853226883
1717510696.048,-24908.8287244831
1717510696.052,-24913.813163496634
1717510696.056,-24919.714024032837
1717510696.06,-24926.12897469151
1717510696.064,-24934.75674805126
1717510696.068,-24957.868451818045
1717510696.072,-24952.682847104414
1717510696.076,-24975.45927470437
1717510696.08,-24993.13950456852
1717510696.0839999,-24999.621510460558
1717510696.0879998,-24997.386336015028
1717510696.092,-25021.28035083775
1717510696.096,-25040.078167924665
1717510696.1,-25013.41253678948
1717510696.1039999,-25004.024804118253
1717510696.108,-25013.81486818968
1717510696.112,-25025.75069972881
1717510696.116,-25036.635999278547
1717510696.12,-25042.80508074821
1717510696.1239998,-25039.988760946842
1717510696.128,-25059.971220489886
1717510696.132,-25063.100464713632
1717510696.136,-25073.315211929705
1717510696.1399999,-25073.158749718517
1717510696.1439998,-25068.91191827201
1717510696.148,-25070.923575272987
1717510696.152,-25083.06057251222
1717510696.156,-25096.62808139659
1717510696.1599998,-25103.49006694437
1717510696.1639998,-25098.125648275098
1717510696.1679997,-25110.575569936704
1717510696.172,-25117.616369440126
1717510696.1759999,-25120.74561366387
1717510696.1799998,-25129.127517834608
1717510696.1839998,-25133.88843940359
1717510696.188,-25131.854430658153
1717510696.192,-25132.21205856944
1717510696.1959999,-25142.762081952344
1717510696.1999998,-25151.434558801004
1717510696.2039998,-25156.4860530479
1717510696.208,-25162.02928567282
1717510696.212,-25166.477282819425
1717510696.2159998,-25171.17114915504
1717510696.2199998,-25166.343172352696
1717510696.2239997,-25163.280983362318
1717510696.228,-25168.108960164664
1717510696.2319999,-25179.97773647043
1717510696.2359998,-25193.50054186589
1717510696.2399998,-25200.09430648021
1717510696.2439997,-25196.965062256466
1717510696.2479997,-25191.8465127762
1717510696.2519999,-25206.241036205418
1717510696.2559998,-25211.583103130237
1717510696.2599998,-25200.787210558323
1717510696.2639997,-25212.968911286465
1717510696.268,-25216.36637644367
1717510696.2719998,-25217.08163226624
1717510696.2759998,-25223.876562580655
1717510696.2799997,-25227.6540073936
1717510696.2839997,-25229.620960905668
1717510696.2879999,-25229.442146950027
1717510696.2919998,-25236.639408664636
1717510696.2959998,-25247.32354251427
1717510696.2999997,-25261.226327565473
1717510696.3039997,-25251.168042560585
1717510696.3079998,-25260.444016509537
