timestamp,ch1
1717489868.0,-7871.613844825488
1717489868.004,-8071.952530378406
1717489868.008,-8219.719912972441
1717489868.012,-8327.70119043603
1717489868.016,-8434.788398121405
1717489868.02,-8523.681285820161
1717489868.024,-8599.431347779197
1717489868.028,-8654.886025772814
1717489868.032,-8704.216325785676
1717489868.036,-8750.551492041528
1717489868.04,-8810.342408459474
1717489868.044,-8855.783504937113
1717489868.048,-8885.466621573762
1717489868.052,-8924.403360414906
1717489868.056,-8958.065087564599
1717489868.06,-8997.135936872475
1717489868.064,-9031.02118146672
1717489868.068,-9051.271861943229
1717489868.072,-9075.881132588522
1717489868.076,-9100.602161956092
1717489868.08,-9132.006362915798
1717489868.0839999,-9166.316290654695
1717489868.0879998,-9188.980959532377
1717489868.092,-9200.670921882502
1717489868.096,-9225.481358227893
1717489868.1,-9261.579425523214
1717489868.1039999,-9277.829143742221
1717489868.108,-9295.88935326211
1717489868.112,-9312.943734281509
1717489868.116,-9335.407237459092
1717489868.12,-9354.383868501649
1717489868.1239998,-9369.180723331061
1717489868.128,-9382.032976392862
1717489868.132,-9407.71513077201
1717489868.136,-9432.570270606313
1717489868.1399999,-9446.718924846522
1717489868.1439998,-9458.833570341298
1717489868.148,-9469.741221635488
1717489868.152,-9475.060936815851
1717489868.156,-9497.613846971255
1717489868.1599998,-9506.956876153574
1717489868.1639998,-9534.31541136687
1717489868.1679997,-9545.714801039077
1717489868.172,-9551.906234253196
1717489868.1759999,-9564.110286725794
1717489868.1799998,-9577.253112465514
1717489868.1839998,-9599.47074645409
1717489868.188,-9604.499888956534
1717489868.192,-9615.698112928643
1717489868.1959999,-9628.28214505698
1717489868.1999998,-9645.828264454398
1717489868.2039998,-9657.25000587106
1717489868.208,-9663.307328618446
1717489868.212,-9662.77088675152
1717489868.2159998,-9684.452078873168
1717489868.2199998,-9708.994294285094
1717489868.2239997,-9714.135195509816
1717489868.228,-9717.599715900387
1717489868.2319999,-9721.913602580262
1717489868.2359998,-9750.009745360583
1717489868.2399998,-9768.896969425317
1717489868.2439997,-9778.418812563279
1717489868.2479997,-9780.184600375247
1717489868.2519999,-9790.64521678033
1717489868.2559998,-9802.581048319465
1717489868.2599998,-9817.243792682148
1717489868.2639997,-9823.032894496071
1717489868.268,-9831.370095177901
1717489868.2719998,-9832.733551589674
1717489868.2759998,-9841.003697038139
1717489868.2799997,-9856.739325134675
1717489868.2839997,-9870.418592741322
1717489868.2879999,-9884.05315685906
1717489868.2919998,-9883.00262486966
1717489868.2959998,-9894.826697686518
1717489868.2999997,-9906.807232714562
1717489868.3039997,-9917.67018051984
1717489868.3079998,-9927.482596335722
1717489868.3119998,-9935.998610973193
1717489868.3159997,-9941.564195342564
1717489868.3199997,-9949.275547179646
1717489868.3239996,-9964.653547364896
1717489868.3279996,-9971.06849802357
1717489868.3319998,-9971.515532912676
