timestamp,ch1
1717491423.0,-9658.144075649272
1717491423.004,-9678.215942170136
1717491423.008,-9705.708587850164
1717491423.012,-9732.240108518614
1717491423.016,-9769.344004314424
1717491423.02,-9785.12433589987
1717491423.024,-9815.768577548097
1717491423.028,-9834.789912079563
1717491423.032,-9851.061982043026
1717491423.036,-9870.820924141517
1717491423.04,-9884.14256383688
1717491423.044,-9904.81792745804
1717491423.048,-9970.420297434366
1717491423.052,-10013.425053766377
1717491423.056,-10039.08485640107
1717491423.06,-10064.789362524672
1717491423.064,-10098.04875827417
1717491423.068,-10117.092444550091
1717491423.072,-10143.221633818344
1717491423.076,-10166.936834685426
1717491423.08,-10174.2011516334
1717491423.0839999,-10198.45279436741
1717491423.0879998,-10217.764701576794
1717491423.092,-10243.782132122771
1717491423.096,-10249.079495558679
1717491423.1,-10277.332100550188
1717491423.1039999,-10298.700368249461
1717491423.108,-10306.009388686347
1717491423.112,-10314.815976001737
1717491423.116,-10338.397066402087
1717491423.12,-10348.432999662518
1717491423.1239998,-10365.107401026178
1717491423.128,-10379.591331433217
1717491423.132,-10385.179267547044
1717491423.136,-10407.374549791164
1717491423.1399999,-10439.717524017993
1717491423.1439998,-10454.424971869585
1717491423.148,-10453.821474769293
1717491423.152,-10455.229634669977
1717491423.156,-10466.897245275646
1717491423.1599998,-10485.046861773357
1717491423.1639998,-10499.016702057923
1717491423.1679997,-10508.94087659608
1717491423.172,-10526.330533782308
1717491423.1759999,-10542.177920601122
1717491423.1799998,-10571.168133159654
1717491423.1839998,-10570.207008148076
1717491423.188,-10573.537418071917
1717491423.192,-10586.970816489556
1717491423.1959999,-10596.358549160785
1717491423.1999998,-10619.447901183117
1717491423.2039998,-10629.685000143649
1717491423.208,-10634.58003217936
1717491423.212,-10641.9114043607
1717491423.2159998,-10662.631471470771
1717491423.2199998,-10671.147486108242
1717491423.2239997,-10668.599387240338
1717491423.228,-10675.550779765937
1717491423.2319999,-10683.485649047572
1717491423.2359998,-10696.024977686999
1717491423.2399998,-10697.9248759657
1717491423.2439997,-10710.9782947276
