timestamp,ch1
1717489596.0,-4365.586264799388
1717489596.004,-4682.645759897919
1717489596.008,-4921.697666847428
1717489596.012,-5101.316285290276
1717489596.016,-5243.898063170679
1717489596.02,-5364.619834973792
1717489596.024,-5474.903342116278
1717489596.028,-5559.415287901794
1717489596.032,-5635.522977772114
1717489596.036,-5708.344961207505
1717489596.04,-5753.85311291851
1717489596.044,-5799.361264629515
1717489596.048,-5856.000585079263
1717489596.052,-5917.3784753535365
1717489596.056,-5958.3492229401145
1717489596.06,-5991.295694267237
1717489596.064,-6023.705723727432
1717489596.068,-6059.066183455728
1717489596.072,-6079.875657543619
1717489596.076,-6109.894050347096
1717489596.08,-6146.5956147427105
1717489596.0839999,-6160.051364904805
1717489596.0879998,-6180.79378375933
1717489596.092,-6208.532298628366
1717489596.096,-6237.410752464623
1717489596.1,-6281.756613463952
1717489596.1039999,-6283.812973953841
1717489596.108,-6296.15113689317
1717489596.112,-6319.084026704315
1717489596.116,-6343.380372927234
1717489596.12,-6361.105306280292
1717489596.1239998,-6372.0576610633925
1717489596.128,-6391.615437461786
1717489596.132,-6411.307324326912
1717489596.136,-6451.6522230687415
1717489596.1399999,-6449.685269556674
1717489596.1439998,-6460.794086550962
1717489596.148,-6460.682327828686
1717489596.152,-6473.869857057316
1717489596.156,-6511.197270297679
1717489596.1599998,-6531.827930429928
1717489596.1639998,-6529.905680406771
1717489596.1679997,-6534.644250231297
1717489596.172,-6564.439125590221
1717489596.1759999,-6578.744242041617
1717489596.1799998,-6592.199992203712
1717489596.1839998,-6606.59451563293
1717489596.188,-6591.484736381142
1717489596.192,-6617.032780293558
1717489596.1959999,-6655.522484245597
1717489596.1999998,-6668.374737307398
1717489596.2039998,-6666.273673328599
1717489596.208,-6677.538952534074
1717489596.212,-6688.044272428068
1717489596.2159998,-6687.507830561141
1717489596.2199998,-6699.220144655722
1717489596.2239997,-6709.189022682789
1717489596.228,-6711.759473295149
1717489596.2319999,-6714.776958796616
1717489596.2359998,-6726.533976380108
1717489596.2399998,-6741.219072487244
1717489596.2439997,-6752.104372036979
1717489596.2479997,-6753.512531937663
1717489596.2519999,-6754.518360438152
1717489596.2559998,-6762.0508983195905
1717489596.2599998,-6788.224791076755
1717489596.2639997,-6790.43761377783
1717489596.268,-6798.350131315009
1717489596.2719998,-6805.994427918724
1717489596.2759998,-6803.535736028641
