timestamp,ch1
1717510161.0,-23268.054219252375
1717510161.004,-23281.778190347934
1717510161.008,-23297.46911495556
1717510161.012,-23304.398155736704
1717510161.016,-23325.185278080142
1717510161.02,-23335.221211340573
1717510161.024,-23347.358208579804
1717510161.028,-23357.595307540334
1717510161.032,-23374.20265367063
1717510161.036,-23383.836255530867
1717510161.04,-23399.884808049777
1717510161.044,-23406.54562789746
1717510161.048,-23419.219067003618
1717510161.052,-23427.377453729805
1717510161.056,-23443.180137059706
1717510161.06,-23460.100407612375
1717510161.064,-23458.915765156242
1717510161.068,-23457.26173606655
1717510161.072,-23472.818550207445
1717510161.076,-23483.949718946187
1717510161.08,-23494.32092837345
1717510161.0839999,-23498.7465737756
1717510161.0879998,-23507.41905062426
1717510161.092,-23521.27713218655
1717510161.096,-23534.822289326465
1717510161.1,-23535.917524804776
1717510161.1039999,-23538.912658561785
1717510161.108,-23545.171147009274
1717510161.112,-23548.970943566674
1717510161.116,-23546.065216787483
1717510161.12,-23563.074894317975
1717510161.1239998,-23562.404341984315
1717510161.128,-23570.09334207694
1717510161.132,-23574.943670623743
1717510161.136,-23576.4635892467
1717510161.1399999,-23584.28669980606
1717510161.1439998,-23588.62293823039
1717510161.148,-23591.72983070968
1717510161.152,-23601.296377336548
1717510161.156,-23613.7239472537
1717510161.1599998,-23615.869714721408
1717510161.1639998,-23612.338139097472
1717510161.1679997,-23620.608284545935
1717510161.172,-23628.63256080539
1717510161.1759999,-23629.951313728252
1717510161.1799998,-23634.801642275055
1717510161.1839998,-23638.087348709985
1717510161.188,-23635.159270186337
1717510161.192,-23651.11841572743
1717510161.1959999,-23652.191299461283
1717510161.1999998,-23659.008581520153
1717510161.2039998,-23667.837520579997
1717510161.208,-23666.87639556842
1717510161.212,-23674.140712516393
1717510161.2159998,-23682.321450987038
1717510161.2199998,-23684.64603241039
1717510161.2239997,-23684.847198110485
1717510161.228,-23686.83650336701
1717510161.2319999,-23693.743192403697
1717510161.2359998,-23696.291291271602
1717510161.2399998,-23702.907407630373
1717510161.2439997,-23701.968634363253
1717510161.2479997,-23701.02986109613
1717510161.2519999,-23716.854896170487
1717510161.2559998,-23717.50309675969
1717510161.2599998,-23719.69356771631
1717510161.2639997,-23717.972483393252
1717510161.268,-23727.248457342204
1717510161.2719998,-23733.5516492786
1717510161.2759998,-23736.97146618026
1717510161.2799997,-23734.870402201464
1717510161.2839997,-23736.435024313334
1717510161.2879999,-23742.291181360626
1717510161.2919998,-23744.61576278398
1717510161.2959998,-23750.293105875626
1717510161.2999997,-23750.896602975918
1717510161.3039997,-23752.84120474353
1717510161.3079998,-23755.188137911337
1717510161.3119998,-23762.921841492873
1717510161.3159997,-23768.867405517987
1717510161.3199997,-23762.65362055941
1717510161.3239996,-23760.261983902692
1717510161.3279996,-23767.012210728197
1717510161.3319998,-23774.85767303201
1717510161.3359997,-23775.639984087942
1717510161.3399997,-23768.912109006895
1717510161.3439996,-23768.621536328978
1717510161.3479998,-23776.735219566253
1717510161.3519998,-23780.93734752385
1717510161.3559997,-23782.121989979983
1717510161.3599997,-23781.674955090875
1717510161.3639996,-23793.74489709674
1717510161.3679998,-23802.4173739454
1717510161.3719997,-23798.28230122117
1717510161.3759997,-23807.93825482586
1717510161.3799996,-23805.926597824884
1717510161.3839996,-23809.212304259814
1717510161.3879998,-23801.5680076561
1717510161.3919997,-23802.8197053456
1717510161.3959997,-23820.14230729846
1717510161.3999996,-23829.015949847217
1717510161.4039996,-23822.735109655277
1717510161.4079995,-23813.459135706322
1717510161.4119997,-23813.123859539493
1717510161.4159997,-23828.81478414712
1717510161.4199996,-23830.647627192455
1717510161.4239995,-23833.061615593626
1717510161.4279997,-23834.581534216588
1717510161.4319997,-23834.983865616785
1717510161.4359996,-23838.247220307258
1717510161.4399996,-23843.186955831883
1717510161.4439995,-23838.917772640918
1717510161.4479997,-23836.414377261925
1717510161.4519997,-23845.75740644424
1717510161.4559996,-23854.184014103892
1717510161.4599996,-23855.167490859927
1717510161.4639995,-23854.00520014825
1717510161.4679997,-23852.798205947664
1717510161.4719996,-23862.18593861889
1717510161.4759996,-23875.10524691406
1717510161.4799995,-23874.121770158028
1717510161.4839995,-23872.28892711269
1717510161.4879994,-23872.132464901504
1717510161.4919996,-23863.951726430863
1717510161.4959996,-23875.798150992174
1717510161.4999995,-23878.502712071266
1717510161.5039995,-23875.172302147424
1717510161.5079997,-23880.20144464987
1717510161.5119996,-23884.492979585288
1717510161.5159996,-23894.30539540117
1717510161.5199995,-23898.462819869856
1717510161.5239995,-23891.73494478881
1717510161.5279996,-23894.417154123446
1717510161.5319996,-23892.316090144646
1717510161.5359995,-23896.987604735805
1717510161.5399995,-23899.245130925792
1717510161.5439994,-23902.642596083
1717510161.5479996,-23896.16059019096
1717510161.5519996,-23900.67564257093
1717510161.5559995,-23917.417099167957
1717510161.5599995,-23911.605645609576
1717510161.5639994,-23910.4433548979
1717510161.5679994,-23916.67949160093
1717510161.5719995,-23918.333520690623
1717510161.5759995,-23923.65323587099
1717510161.5799994,-23925.88841031652
1717510161.5839994,-23919.629921869033
1717510161.5879996,-23924.25673297128
1717510161.5919995,-23938.807718611686
1717510161.5959995,-23943.21101226938
1717510161.5999994,-23933.30918947568
1717510161.6039994,-23927.609494639575
1717510161.6079996,-23931.789270852718
1717510161.6119995,-23937.153689521994
1717510161.6159995,-23949.044817572216
1717510161.6199994,-23945.69205590392
1717510161.6239994,-23948.12839604955
1717510161.6279995,-23944.88739310353
