timestamp,ch1
1717510444.0,-23872.62420327952
1717510444.004,-23890.036212210205
1717510444.008,-23908.051718241182
1717510444.012,-23927.520087661756
1717510444.016,-23954.92332636396
1717510444.02,-23955.25860253079
1717510444.024,-23969.988402126837
1717510444.028,-23989.74734422533
1717510444.032,-23992.854236704618
1717510444.036,-24008.545161312242
1717510444.04,-24020.65980680702
1717510444.044,-24031.545106356756
1717510444.048,-24037.89300178206
1717510444.052,-24033.020321490803
1717510444.056,-24046.74429258636
1717510444.06,-24067.799635863263
1717510444.064,-24080.026040080316
1717510444.068,-24088.206778550957
1717510444.072,-24085.502217471865
1717510444.076,-24080.875406369618
1717510444.08,-24108.524514260833
1717510444.0839999,-24113.799525952283
1717510444.0879998,-24113.263084085356
1717510444.092,-24121.86850570065
1717510444.096,-24126.450613313988
1717510444.1,-24117.10758413167
1717510444.1039999,-24134.92192446255
1717510444.108,-24150.97047698146
1717510444.112,-24154.88203226114
1717510444.116,-24156.714875306472
1717510444.12,-24175.758561582395
1717510444.1239998,-24176.02678251586
1717510444.128,-24181.83823607424
1717510444.132,-24191.74005886794
1717510444.136,-24202.826524117772
1717510444.1399999,-24203.944111340537
1717510444.1439998,-24196.188056014547
1717510444.148,-24198.490285693442
1717510444.152,-24212.70599516702
1717510444.156,-24235.728291955984
1717510444.1599998,-24224.440661006054
1717510444.1639998,-24231.861440165216
1717510444.1679997,-24229.872134908695
1717510444.172,-24243.998437404447
1717510444.1759999,-24248.714655484517
1717510444.1799998,-24251.486271796977
1717510444.1839998,-24250.748664229952
1717510444.188,-24261.499853312955
1717510444.192,-24271.736952273484
1717510444.1959999,-24263.153882402647
1717510444.1999998,-24275.223824408513
1717510444.2039998,-24280.632946566697
1717510444.208,-24288.992498992982
1717510444.212,-24292.345260661277
1717510444.2159998,-24295.116876973734
1717510444.2199998,-24297.50851363045
1717510444.2239997,-24305.15281023417
1717510444.228,-24316.373385950734
1717510444.2319999,-24316.708662117562
1717510444.2359998,-24308.706737602562
1717510444.2399998,-24309.24317946949
1717510444.2439997,-24317.267455728943
1717510444.2479997,-24321.179011008622
1717510444.2519999,-24323.14596452069
1717510444.2559998,-24332.801918125384
1717510444.2599998,-24335.059444315368
1717510444.2639997,-24337.540487949907
1717510444.268,-24338.211040283568
1717510444.2719998,-24342.39081649671
1717510444.2759998,-24342.39081649671
1717510444.2799997,-24352.538508479418
1717510444.2839997,-24358.752293437996
1717510444.2879999,-24357.34413353731
1717510444.2919998,-24354.974848625046
1717510444.2959998,-24356.427712014643
1717510444.2999997,-24374.86790119027
1717510444.3039997,-24364.809616185383
1717510444.3079998,-24367.715342964573
1717510444.3119998,-24380.053505903903
1717510444.3159997,-24375.15847386819
1717510444.3199997,-24390.312956608886
1717510444.3239996,-24396.996128201026
1717510444.3279996,-24400.035965446947
1717510444.3319998,-24396.39263110073
1717510444.3359997,-24396.280872378455
1717510444.3399997,-24393.97864269956
1717510444.3439996,-24404.863942249292
1717510444.3479998,-24410.317767896388
1717510444.3519998,-24402.271139892477
1717510444.3559997,-24414.11756445379
1717510444.3599997,-24418.54320985594
1717510444.3639996,-24418.140878455746
1717510444.3679998,-24414.162267942702
1717510444.3719997,-24415.07868946537
1717510444.3759997,-24427.752128571527
1717510444.3799996,-24435.50818389752
1717510444.3839996,-24433.764747830006
1717510444.3879998,-24436.961047287114
1717510444.3919997,-24433.60828561882
1717510444.3959997,-24441.16317524471
1717510444.3999996,-24443.666570623707
1717510444.4039996,-24447.064035780913
1717510444.4079995,-24451.869660838805
1717510444.4119997,-24462.777312132992
1717510444.4159997,-24443.13012875678
1717510444.4199996,-24456.295306240954
1717510444.4239995,-24455.915326585215
1717510444.4279997,-24456.83174810788
1717510444.4319997,-24459.93864058717
1717510444.4359996,-24474.13199831629
1717510444.4399996,-24472.343858759865
1717510444.4439995,-24469.706352914138
1717510444.4479997,-24470.153387803246
1717510444.4519997,-24468.097027313357
1717510444.4559996,-24474.400219249754
1717510444.4599996,-24476.99302160657
1717510444.4639995,-24473.059114582436
1717510444.4679997,-24475.294289027966
1717510444.4719996,-24487.83361766739
1717510444.4759996,-24498.74126896158
1717510444.4799995,-24495.813190437937
1717510444.4839995,-24510.56534177844
1717510444.4879994,-24515.303911602965
1717510444.4919996,-24520.645978527784
1717510444.4959996,-24534.302894389977
1717510444.4999995,-24533.028844956025
1717510444.5039995,-24512.420536568232
1717510444.5079997,-24504.619777753327
1717510444.5119996,-24506.00558590956
1717510444.5159996,-24516.443850570187
1717510444.5199995,-24516.600312781375
1717510444.5239995,-24519.438984327197
1717510444.5279996,-24522.14354540629
1717510444.5319996,-24521.204772139165
1717510444.5359995,-24519.37192909383
1717510444.5399995,-24540.606086326374
1717510444.5439994,-24545.255249173075
1717510444.5479996,-24530.681911788215
1717510444.5519996,-24532.581810066917
1717510444.5559995,-24531.79949901098
1717510444.5599995,-24540.606086326374
1717510444.5639994,-24552.541917865507
1717510444.5679994,-24548.27273467454
1717510444.5719995,-24549.39032189731
1717510444.5759995,-24558.062798745967
1717510444.5799994,-24560.521490636052
1717510444.5839994,-24551.938420765215
1717510444.5879996,-24558.845109801903
1717510444.5919995,-24556.319362678452
1717510444.5959995,-24560.521490636052
1717510444.5999994,-24563.606031370884
1717510444.6039994,-24562.354333681385
1717510444.6079996,-24564.745970338103
1717510444.6119995,-24555.514699878062
1717510444.6159995,-24558.37572316834
1717510444.6199994,-24565.52828139404
1717510444.6239994,-24566.265888961065
1717510444.6279995,-24577.44176118872
1717510444.6319995,-24588.550578183007
1717510444.6359994,-24598.698270165714
1717510444.6399996,-24594.92082535277
1717510444.6439996,-24591.47865670665
1717510444.6479995,-24581.599185657407
1717510444.6519997,-24586.874197348858
1717510444.6559997,-24599.592339943927
1717510444.6599996,-24609.11418308189
1717510444.6639996,-24614.88093315136
1717510444.6679997,-24602.96745335668
1717510444.6719997,-24591.590415428927
1717510444.6759996,-24598.45240097671
1717510444.6799996,-24618.457212264206
1717510444.6839995,-24616.132630840857
1717510444.6879997,-24600.68757542224
1717510444.6919997,-24598.519456210073
1717510444.6959996,-24618.121936097377
1717510444.6999996,-24621.362939043396
1717510444.7039995,-24626.548543757028
1717510444.7079997,-24623.39694778883
1717510444.7119997,-24624.067500122488
1717510444.7159996,-24635.39983456133
1717510444.7199993,-24631.48827928165
1717510444.7239993,-24621.854677421416
1717510444.7279992,-24634.170488616288
1717510444.7319994,-24631.82355544848
1717510444.7359993,-24634.729282227672
1717510444.7399993,-24647.492128311653
1717510444.7439992,-24640.071349152488
1717510444.7479994,-24633.365825815898
1717510444.7519994,-24634.282247338564
1717510444.7559993,-24631.53298277056
1717510444.7599993,-24642.59709627594
1717510444.7639992,-24648.45325332323
1717510444.7679994,-24643.24529686514
1717510444.7719994,-24645.34636084394
1717510444.7759993,-24657.416302849808
1717510444.7799993,-24639.847831707935
1717510444.7839992,-24641.479509053173
1717510444.7879994,-24657.46100633872
1717510444.7919993,-24652.387160347364
1717510444.7959993,-24654.622334792894
1717510444.7999992,-24658.243317394652
1717510444.8039992,-24669.329782644487
1717510444.8079991,-24667.228718665687
1717510444.8119993,-24674.604794335937
1717510444.8159993,-24661.841948251957
1717510444.8199992,-24662.914831985814
1717510444.8239992,-24665.909965742823
1717510444.8279994,-24671.050866967544
1717510444.8319993,-24672.391971634865
1717510444.8359993,-24681.489131628172
1717510444.8399992,-24672.146102445855
1717510444.8439991,-24682.226739195197
1717510444.8479993,-24687.63586135338
1717510444.8519993,-24690.31807068802
1717510444.8559992,-24696.397745179864
1717510444.8599992,-24697.202407980254
1717510444.8639991,-24679.969213005214
1717510444.8679993,-24687.591157864474
1717510444.8719993,-24700.331652203997
1717510444.8759992,-24693.78259107859
1717510444.8799992,-24692.84381781147
1717510444.883999,-24697.001242280156
1717510444.887999,-24696.397745179864
1717510444.8919992,-24692.88852130038
1717510444.8959992,-24694.631957367892
1717510444.8999991,-24696.75537309115
1717510444.903999,-24708.914722074835
1717510444.9079993,-24703.617358638927
1717510444.9119992,-24702.008033038146
1717510444.9159992,-24712.379242465406
1717510444.9199991,-24710.65815814235
1717510444.923999,-24714.010919810644
1717510444.9279993,-24716.916646589834
1717510444.9319992,-24727.645483928383
1717510444.9359992,-24723.13043154841
1717510444.939999,-24728.919533362336
1717510444.943999,-24718.168344279333
1717510444.9479992,-24727.46666997274
1717510444.9519992,-24726.818469383536
1717510444.9559991,-24731.244114785688
1717510444.959999,-24737.86023114446
1717510444.963999,-24726.192620538786
1717510444.967999,-24717.788364623593
1717510444.9719992,-24725.969103094234
1717510444.975999,-24733.52399272013
1717510444.979999,-24738.128452077923
1717510444.983999,-24728.025463584123
1717510444.9879992,-24734.842745642993
1717510444.9919991,-24729.143050806888
1717510444.995999,-24735.714463676748
1717510444.999999,-24738.66489394485
1717510445.003999,-24735.110966576456
1717510445.0079992,-24748.47730976073
1717510445.0119991,-24744.94573413679
1717510445.015999,-24742.57644922453
1717510445.019999,-24739.938943378802
1717510445.023999,-24744.81162367006
1717510445.0279992,-24747.583239982516
1717510445.031999,-24747.694998704792
1717510445.035999,-24753.171176096344
1717510445.039999,-24759.206147099278
1717510445.043999,-24750.95835339527
1717510445.047999,-24752.634734229414
1717510445.051999,-24760.167272110855
1717510445.055999,-24770.560833282572
1717510445.059999,-24775.031182173632
1717510445.063999,-24757.038027887113
1717510445.0679991,-24756.546289509093
1717510445.071999,-24759.22849884373
1717510445.075999,-24762.67066748985
1717510445.079999,-24779.725048509248
1717510445.083999,-24782.161388654877
1717510445.087999,-24775.455865318283
1717510445.091999,-24782.966051455267
1717510445.095999,-24776.640507774417
1717510445.099999,-24780.172083398353
1717510445.103999,-24781.781408999137
1717510445.107999,-24770.247908860198
1717510445.111999,-24775.031182173632
1717510445.115999,-24795.214807416774
1717510445.119999,-24788.509284080184
1717510445.1239989,-24788.1516561689
1717510445.1279988,-24781.33437411003
1717510445.131999,-24789.04572594711
1717510445.135999,-24789.112781180476
1717510445.139999,-24787.168179412864
1717510445.1439989,-24795.1030486945
1717510445.147999,-24793.51607483817
1717510445.151999,-24793.851351005003
1717510445.155999,-24798.38875512943
1717510445.159999,-24803.931987754346
1717510445.1639988,-24795.661842305883
1717510445.167999,-24801.272130164165
1717510445.171999,-24802.993214487222
1717510445.175999,-24805.071926721565
1717510445.1799989,-24814.258493692698
1717510445.1839988,-24813.72205182577
1717510445.187999,-24806.144810455422
1717510445.191999,-24823.57917113056
1717510445.195999,-24825.747290342726
1717510445.1999989,-24820.85225830701
1717510445.2039988,-24818.550028628117
1717510445.2079988,-24810.168124457377
1717510445.211999,-24812.87268553647
1717510445.215999,-24822.372176929974
1717510445.2199988,-24821.545162385126
1717510445.2239988,-24823.91444729739
1717510445.227999,-24828.8094793331
1717510445.231999,-24826.328435698564
1717510445.2359989,-24832.653979379415
1717510445.2399988,-24836.274961981173
1717510445.2439988,-24842.756967873214
1717510445.247999,-24841.527621928173
1717510445.251999,-24841.14764227243
1717510445.2559988,-24840.901773083424
1717510445.2599988,-24833.235124735253
1717510445.2639987,-24843.025188806678
1717510445.267999,-24859.1184448145
1717510445.271999,-24843.092244040043
1717510445.2759988,-24820.62874086246
1717510445.2799988,-24826.708415354304
1717510445.2839987,-24849.19427027634
1717510445.2879987,-24848.099034798033
1717510445.2919989,-24840.67825563887
1717510445.2959988,-24849.14956678743
1717510445.2999988,-24851.027113321677
1717510445.3039987,-24847.40613071992
1717510445.307999,-24867.790921663156
1717510445.3119988,-24867.209776307318
1717510445.3159988,-24852.144700544442
1717510445.3199987,-24840.20886900531
1717510445.3239987,-24858.44789248084
1717510445.3279989,-24867.63445945197
1717510445.3319988,-24860.146625059442
1717510445.3359988,-24847.9649243313
1717510445.3399987,-24861.82300589359
1717510445.3439987,-24865.86867164
1717510445.3479989,-24870.316668786607
1717510445.3519988,-24880.151436346943
1717510445.3559988,-24884.77824744919
1717510445.3599987,-24888.198064350854
1717510445.3639987,-24874.228224066286
1717510445.3679986,-24866.11454082901
1717510445.3719988,-24869.57906121958
1717510445.3759987,-24870.428427508883
1717510445.3799987,-24894.098924887054
1717510445.3839986,-24889.24859634025
1717510445.3879988,-24874.138817088464
1717510445.3919988,-24869.713171686315
1717510445.3959987,-24876.128122344988
1717510445.3999987,-24874.87642465549
1717510445.4039986,-24881.939575903365
1717510445.4079988,-24872.171863576397
1717510445.4119987,-24873.06593335461
1717510445.4159987,-24878.095075857054
1717510445.4199986,-24893.271910342206
1717510445.4239986,-24882.766590448213
1717510445.4279988,-24874.049410110645
1717510445.4319987,-24877.335116545575
1717510445.4359987,-24876.73161944528
1717510445.4399986,-24893.45072429785
1717510445.4439986,-24892.914282430924
1717510445.4479985,-24901.273834857206
1717510445.4519987,-24893.78600046468
1717510445.4559987,-24897.45168655535
1717510445.4599986,-24891.483770785784
1717510445.4639986,-24900.916206945923
1717510445.4679987,-24891.416715552416
1717510445.4719987,-24895.998823165755
1717510445.4759986,-24889.852093440546
1717510445.4799986,-24899.530398789695
1717510445.4839985,-24903.01727092472
