timestamp,ch1
1717487709.0,-9194.39008169056
1717487709.004,-9874.978348610204
1717487709.008,-10411.979009148958
1717487709.012,-10862.38901166785
1717487709.016,-11243.687420330933
1717487709.02,-11545.10069431075
1717487709.024,-11792.914485086738
1717487709.028,-12012.721540060227
1717487709.032,-12218.759920449249
1717487709.036,-12412.124861732109
1717487709.04,-12562.932081572066
1717487709.044,-12686.380766198727
1717487709.048,-12811.036445025975
1717487709.052,-12936.362676186882
1717487709.056,-13057.464427645735
1717487709.06,-13149.643021779422
1717487709.064,-13220.18512728037
1717487709.068,-13297.119831695538
1717487709.072,-13390.12544037407
1717487709.076,-13478.19131352798
1717487709.08,-13539.703314268985
1717487709.0839999,-13588.83244858175
1717487709.0879998,-13642.588393996764
1717487709.092,-13706.223810461022
1717487709.096,-13774.575445005352
1717487709.1,-13827.325561919877
1717487709.1039999,-13861.054344302935
1717487709.108,-13901.08631862239
1717487709.112,-13950.930708757724
1717487709.116,-14003.122032060866
1717487709.12,-14044.897442447835
1717487709.1239998,-14068.746753781648
1717487709.128,-14088.952730769246
1717487709.132,-14137.210147048254
1717487709.136,-14186.339281361019
1717487709.1399999,-14221.05154050011
1717487709.1439998,-14233.568517395082
1717487709.148,-14252.38868622645
1717487709.152,-14295.59460825856
1717487709.156,-14339.247565179774
1717487709.1599998,-14363.856835825067
1717487709.1639998,-14375.479742941827
1717487709.1679997,-14388.443754725904
1717487709.172,-14419.289162074228
1717487709.1759999,-14455.253118902818
1717487709.1799998,-14471.368726655093
1717487709.1839998,-14479.616520359103
1717487709.188,-14496.782660100778
1717487709.192,-14528.20921280494
1717487709.1959999,-14560.59689052068
1717487709.1999998,-14576.220759894939
1717487709.2039998,-14580.244073896894
1717487709.208,-14596.404385138081
1717487709.212,-14622.667684873068
1717487709.2159998,-14647.746342151922
1717487709.2199998,-14668.42170577308
1717487709.2239997,-14667.304118550315
1717487709.228,-14681.341014068248
1717487709.2319999,-14702.66457827861
1717487709.2359998,-14730.29133442537
1717487709.2399998,-14747.77039858942
1717487709.2439997,-14754.028887036908
1717487709.2479997,-14758.320421972327
1717487709.2519999,-14787.422393253137
1717487709.2559998,-14821.97819018104
1717487709.2599998,-14829.466024573569
1717487709.2639997,-14826.515594305469
1717487709.268,-14837.244431644016
1717487709.2719998,-14866.122885480272
1717487709.2759998,-14891.581522414866
1717487709.2799997,-14898.04117656245
1717487709.2839997,-14891.603874159322
1717487709.2879999,-14897.638845162255
1717487709.2919998,-14923.410406519224
1717487709.2959998,-14950.634831265788
1717487709.2999997,-14956.356877846347
1717487709.3039997,-14954.009944678539
1717487709.3079998,-14953.473502811612
1717487709.3119998,-14972.740706532088
1717487709.3159997,-15005.061329014461
1717487709.3199997,-15019.679369888232
1717487709.3239996,-15010.962189550663
1717487709.3279996,-15015.29842797499
1717487709.3319998,-15031.056407815982
1717487709.3359997,-15055.576271483455
1717487709.3399997,-15067.065068133483
1717487709.3439996,-15061.36537329738
1717487709.3479998,-15067.847379189418
1717487709.3519998,-15088.008652688106
1717487709.3559997,-15110.539211099054
1717487709.3599997,-15116.66358907981
1717487709.3639996,-15109.51103085411
1717487709.3679998,-15119.65872283682
1717487709.3719997,-15141.585784147477
1717487709.3759997,-15156.203825021246
1717487709.3799996,-15164.295156514068
1717487709.3839996,-15159.936566345283
1717487709.3879998,-15163.244624524668
1717487709.3919997,-15175.359270019446
1717487709.3959997,-15198.023938897126
