timestamp,ch1
1717510244.0,-23798.751687854732
1717510244.004,-23831.921676626407
1717510244.008,-23858.90023218396
1717510244.012,-23882.190749906393
1717510244.016,-23898.57457859213
1717510244.02,-23918.177058479436
1717510244.024,-23927.631846384033
1717510244.028,-23939.567677923165
1717510244.032,-23955.146843808514
1717510244.036,-23957.963163609882
1717510244.04,-23958.007867098793
1717510244.044,-23970.74836143832
1717510244.048,-23986.41693430149
1717510244.052,-24003.404260087522
1717510244.056,-24019.02812946178
1717510244.06,-24029.93578075597
1717510244.064,-24032.5732866017
1717510244.068,-24035.747234314353
1717510244.072,-24048.778301331797
1717510244.076,-24049.828833321197
1717510244.08,-24058.881289825596
1717510244.0839999,-24073.85695861065
1717510244.0879998,-24074.795731877774
1717510244.092,-24075.890967356085
1717510244.096,-24088.51970297333
1717510244.1,-24103.450668269477
1717510244.1039999,-24116.705252731474
1717510244.108,-24124.885991202118
1717510244.112,-24128.35051159269
1717510244.116,-24135.01133144037
1717510244.12,-24117.375805065134
1717510244.1239998,-24119.38746206611
1717510244.128,-24147.26008740188
1717510244.132,-24141.87331698815
1717510244.136,-24146.00838971238
1717510244.1399999,-24157.139558451127
1717510244.1439998,-24172.4057999141
1717510244.148,-24170.707067335497
1717510244.152,-24164.225061443456
1717510244.156,-24174.64097435963
1717510244.1599998,-24177.16672148308
1717510244.1639998,-24186.442695432033
1717510244.1679997,-24191.114210023192
1717510244.172,-24205.352271241223
1717510244.1759999,-24214.158858556613
1717510244.1799998,-24226.251152306933
1717510244.1839998,-24221.60198946023
1717510244.188,-24214.829410890274
1717510244.192,-24227.927533141083
1717510244.1959999,-24234.141318099657
1717510244.1999998,-24229.380396530676
1717510244.2039998,-24240.332751313777
1717510244.208,-24232.35317854323
1717510244.212,-24230.162707586613
1717510244.2159998,-24233.2696000659
1717510244.2199998,-24236.734120456473
1717510244.2239997,-24238.27639082389
1717510244.228,-24244.601934504743
1717510244.2319999,-24248.737007228974
1717510244.2359998,-24257.02950442189
1717510244.2399998,-24257.65535326664
1717510244.2439997,-24267.04308593787
1717510244.2479997,-24270.127626672704
1717510244.2519999,-24275.31323138633
1717510244.2559998,-24271.491083084475
1717510244.2599998,-24273.838016252284
1717510244.2639997,-24281.638775067186
1717510244.268,-24288.165484448135
1717510244.2719998,-24291.205321694055
1717510244.2759998,-24297.66497584164
1717510244.2799997,-24312.57358939333
1717510244.2839997,-24319.212057496556
1717510244.2879999,-24305.823362567826
1717510244.2919998,-24302.694118344083
1717510244.2959998,-24308.28205445791
1717510244.2999997,-24303.67759510012
1717510244.3039997,-24300.168371220636
1717510244.3079998,-24305.19751372308
1717510244.3119998,-24307.14211549069
1717510244.3159997,-24308.99731028048
1717510244.3199997,-24314.495839416486
1717510244.3239996,-24325.649359899686
1717510244.3279996,-24329.00212156798
1717510244.3319998,-24334.992389082003
1717510244.3359997,-24341.876726374237
1717510244.3399997,-24339.373330995244
1717510244.3439996,-24347.06233108787
1717510244.3479998,-24352.560860223875
1717510244.3519998,-24343.44134848611
1717510244.3559997,-24350.3480375228
1717510244.3599997,-24358.506424248986
1717510244.3639996,-24352.896136390704
1717510244.3679998,-24367.335363308834
1717510244.3719997,-24374.77849421245
1717510244.3759997,-24376.343116324322
1717510244.3799996,-24376.85720644679
1717510244.3839996,-24376.58898551333
1717510244.3879998,-24375.963136668583
1717510244.3919997,-24392.97281419907
1717510244.3959997,-24383.652136761208
1717510244.3999996,-24373.370334311767
1717510244.4039996,-24373.660906989684
1717510244.4079995,-24377.34894482481
1717510244.4119997,-24386.379049584753
1717510244.4159997,-24391.028212431458
1717510244.4199996,-24391.363488598286
1717510244.4239995,-24395.319747366877
1717510244.4279997,-24401.55588406991
1717510244.4319997,-24407.12146843928
1717510244.4359996,-24409.513105095997
1717510244.4399996,-24417.02329123298
1717510244.4439995,-24424.60053260333
1717510244.4479997,-24414.564599342895
1717510244.4519997,-24419.102003467324
1717510244.4559996,-24421.02425349048
1717510244.4599996,-24427.707425082615
1717510244.4639995,-24424.73464307006
1717510244.4679997,-24423.013558747003
1717510244.4719996,-24412.776459786473
1717510244.4759996,-24427.103927982324
1717510244.4799995,-24436.782233331473
1717510244.4839995,-24437.341026942853
1717510244.4879994,-24441.74432060055
1717510244.4919996,-24439.084463010367
1717510244.4959996,-24443.46540492361
1717510244.4999995,-24450.819128849405
1717510244.5039995,-24445.812338091415
1717510244.5079997,-24430.54609662844
1717510244.5119996,-24446.684056125174
1717510244.5159996,-24460.13980628727
1717510244.5199995,-24450.148576515745
1717510244.5239995,-24458.195204519656
1717510244.5279996,-24449.858003837828
1717510244.5319996,-24460.78800687647
1717510244.5359995,-24449.858003837828
1717510244.5399995,-24451.489681183062
1717510244.5439994,-24465.861852867827
1717510244.5479996,-24460.9221173432
1717510244.5519996,-24463.939602844668
1717510244.5559995,-24479.943451874668
1717510244.5599995,-24475.160178561233
1717510244.5639994,-24469.75105640305
1717510244.5679994,-24472.20974829313
1717510244.5719995,-24473.774370405004
1717510244.5759995,-24478.98232686309
1717510244.5799994,-24484.525559488007
1717510244.5839994,-24481.642184453274
1717510244.5879996,-24486.067829855423
1717510244.5919995,-24480.83752165288
1717510244.5959995,-24482.26803329802
1717510244.5999994,-24486.336050788886
1717510244.6039994,-24504.32920507541
1717510244.6079996,-24514.499248802575
1717510244.6119995,-24513.739289491095
1717510244.6159995,-24503.301024830464
1717510244.6199994,-24501.401126551766
1717510244.6239994,-24501.781106207505
1717510244.6279995,-24504.552722519962
1717510244.6319995,-24506.966710921137
1717510244.6359994,-24518.32139710443
1717510244.6399996,-24526.591542552895
1717510244.6439996,-24515.818001725438
1717510244.6479995,-24517.80730698196
1717510244.6519997,-24518.366100593343
1717510244.6559997,-24523.685815773704
1717510244.6599996,-24529.452565843174
1717510244.6639996,-24523.752871007073
1717510244.6679997,-24531.28540888851
1717510244.6719997,-24530.726615277126
1717510244.6759996,-24518.27669361552
1717510244.6799996,-24529.38551060981
1717510244.6839995,-24544.092958461402
1717510244.6879997,-24538.86265025886
1717510244.6919997,-24532.492403089098
1717510244.6959996,-24529.743138521095
1717510244.6999996,-24529.877248987825
1717510244.7039995,-24549.27856317503
1717510244.7079997,-24550.887888775815
1717510244.7119997,-24546.216374184656
1717510244.7159996,-24550.887888775815
1717510244.7199993,-24556.498176634097
1717510244.7239993,-24548.27273467454
1717510244.7279992,-24548.451548630186
1717510244.7319994,-24550.351446908888
1717510244.7359993,-24559.023923757544
1717510244.7399993,-24564.209528471176
1717510244.7439992,-24567.092903505913
1717510244.7479994,-24552.340752165408
1717510244.7519994,-24551.96077250967
1717510244.7559993,-24560.074455746944
1717510244.7599993,-24562.510795892573
1717510244.7639992,-24569.328077951443
1717510244.7679994,-24568.836339573427
1717510244.7719994,-24569.506891907084
1717510244.7759993,-24570.73623785213
1717510244.7799993,-24584.974299070156
1717510244.7839992,-24580.079267034445
1717510244.7879994,-24567.986973284125
1717510244.7919993,-24571.29503146351
1717510244.7959993,-24573.463150675674
1717510244.7999992,-24582.314441479975
1717510244.8039992,-24585.443685703718
1717510244.8079991,-24588.327060738455
1717510244.8119993,-24586.76243862658
1717510244.8159993,-24586.985956071134
1717510244.8199992,-24596.507799209096
1717510244.8239992,-24599.413525988286
1717510244.8279994,-24596.57485444246
1717510244.8319993,-24602.229845789654
1717510244.8359993,-24605.58260745795
1717510244.8399992,-24600.195837044223
1717510244.8439991,-24597.893607365324
1717510244.8479993,-24610.477639493663
1717510244.8519993,-24607.638967947838
1717510244.8559992,-24607.638967947838
1717510244.8599992,-24617.78665993055
1717510244.8639991,-24619.977130887168
1717510244.8679993,-24618.457212264206
1717510244.8719993,-24618.25604656411
1717510244.8759992,-24610.16471507129
1717510244.8799992,-24606.454325491708
1717510244.883999,-24613.986863373146
1717510244.887999,-24619.463040764695
1717510244.8919992,-24623.53105825556
1717510244.8959992,-24612.48929649464
1717510244.8999991,-24624.000444889123
1717510244.903999,-24616.378500029863
1717510244.9079993,-24617.496087252628
1717510244.9119992,-24615.77500292957
1717510244.9159992,-24606.320215024974
1717510244.9199991,-24614.813877917994
1717510244.923999,-24618.904247153314
1717510244.9279993,-24622.592284988437
1717510244.9319992,-24623.799279189025
1717510244.9359992,-24626.280322823564
1717510244.939999,-24622.771098944082
1717510244.943999,-24626.97322690168
1717510244.9479992,-24632.35999731541
1717510244.9519992,-24638.68554099626
1717510244.9559991,-24641.993599175647
1717510244.959999,-24630.191878103244
1717510244.963999,-24627.21909609069
1717510244.967999,-24632.985846160158
1717510244.9719992,-24629.811898447504
1717510244.975999,-24626.369729801387
1717510244.979999,-24634.43870954975
1717510244.983999,-24641.367750330897
1717510244.9879992,-24646.508651555618
1717510244.9919991,-24654.711741770716
1717510244.995999,-24656.343419115954
1717510244.999999,-24655.15877665982
1717510245.003999,-24653.50474757013
1717510245.0079992,-24652.92360221429
1717510245.0119991,-24646.843927722446
1717510245.015999,-24646.888631211357
1717510245.019999,-24655.96343946021
1717510245.023999,-24660.523195329097
1717510245.0279992,-24643.379407331875
1717510245.031999,-24644.720511999192
1717510245.035999,-24663.048942452544
1717510245.039999,-24670.134445444877
1717510245.043999,-24663.093645941455
1717510245.047999,-24669.463893111217
1717510245.051999,-24666.669925054306
1717510245.055999,-24672.190805934766
1717510245.059999,-24668.36865763291
1717510245.063999,-24655.82932899348
1717510245.0679991,-24656.186956904767
1717510245.071999,-24666.848739009947
1717510245.075999,-24664.613564564417
1717510245.079999,-24671.16262568982
1717510245.083999,-24672.280212912585
1717510245.087999,-24674.0236489801
1717510245.091999,-24675.096532713957
1717510245.095999,-24660.9702302182
1717510245.099999,-24672.92841350179
1717510245.103999,-24692.21796896672
1717510245.107999,-24683.389029906873
1717510245.111999,-24677.577576348493
1717510245.115999,-24690.295718943566
1717510245.119999,-24691.346250932962
1717510245.1239989,-24687.25588169764
1717510245.1279988,-24683.143160717867
1717510245.131999,-24686.540625875074
1717510245.135999,-24686.965309019724
1717510245.139999,-24690.69805034376
1717510245.1439989,-24695.682489357292
1717510245.147999,-24696.800076580057
1717510245.151999,-24685.512445630127
1717510245.155999,-24681.712649072728
1717510245.159999,-24687.88173054239
1717510245.1639988,-24692.307375944543
